"","1","2","3","4","degree","betweenness","closeness","eigenvector","pagerank","geodesickpath","decay","leverage","lin","communicabilitybetweenness","radiality","markov","laplacian","barycenter","bottleneck","entropy","crossclique"
"1",0.00596742569571607,0.0576809072501483,0.0987897800501367,3,6,39.8116237950223,0.00332225913621262,0.0565452754313733,0.00782656561580111,78,17.75,-0.116684127231795,35.9335548172757,319.351106203735,5.18269230769231,0.00478517150252231,156,0.00332225913621262,12,11.4008794362822,20
"2",-0.0126765113028012,0.0576809072501483,0.0987897800501367,3,4,0.26195652173913,0.00291545189504373,0.041314573786671,0.00551017881621249,60,15.15625,-0.410774410774411,31.533527696793,148.680161595471,4.77884615384615,0.00353471486281988,114,0.00291545189504373,7,11.4008794362822,12
"3",0.0117436925106733,0.0576809072501483,0.0987897800501367,3,4,2.78904428904429,0.00297619047619048,0.0398935965748075,0.00566693441783344,62,14.21875,-0.284848484848485,32.1904761904762,102.57769325637,4.84615384615385,0.00344256356697449,78,0.00297619047619048,3,11.4008794362822,10
"4",-0.00774208598751854,-0.0126765113028012,0.667100116402228,3,23,407.553615522262,0.00357142857142857,0.259105284740435,0.0242314409368988,69,24.09375,0.452051003167045,38.6285714285714,3256.71919718459,5.38461538461539,0.0151664185647058,996,0.00357142857142857,68,11.4008794362822,136
"5",0.0171537878948264,0.0777327889616172,0.0987897800501367,3,8,337.044879183287,0.0037593984962406,0.157079497047738,0.00988248187851632,103,20.8125,0.0732968785600365,40.6616541353383,838.956198777663,5.51923076923077,0.00681533914243819,204,0.0037593984962406,62,11.4008794362822,18
"6",-0.0126765113028012,0.0576809072501483,0.0987897800501367,3,7,68.9888220427718,0.00342465753424658,0.0713210633436313,0.00886257521129832,83,18.6875,-0.0380730380730381,37.041095890411,466.574408584894,5.26923076923077,0.00554071505731133,184,0.00342465753424658,20,11.4008794362822,23
"7",0.00596742569571607,0.0777327889616172,0.0987897800501367,3,11,301.528547147647,0.00364963503649635,0.106020074352031,0.0129562439413827,85,21.3125,0.217398038837667,39.4744525547445,987.120881981343,5.44230769230769,0.00862167077174848,316,0.00364963503649635,66,11.4008794362822,24
"8",0.0171537878948264,0.0459826199303838,0.0987897800501367,3,8,368.08823390183,0.00392156862745098,0.191089860709103,0.00944391510912884,103,22.1875,-0.0696204410297828,42.4156862745098,1155.50025192034,5.625,0.00761206623888691,240,0.00392156862745098,70,11.4008794362822,14
"9",-0.00774208598751854,0.0117436925106733,0.538898885009718,3,25,401.205128352535,0.00363636363636364,0.305588184324941,0.0249941433286245,70,24.625,0.443599382567792,39.3309090909091,3687.94564795334,5.43269230769231,0.0151256379461451,1170,0.00363636363636364,68,11.4008794362822,181
"10",-0.0105676955461364,0.00167549708257446,0.667100116402228,3,16,527.003123111235,0.00390625,0.223856917036269,0.0168093512506075,88,24.1875,0.232399264256094,42.25,2783.55235195393,5.61538461538461,0.0127682455523041,644,0.00390625,81,11.4008794362822,94
"11",-0.0105676955461364,-0.0146853204880861,-0.0146853204880861,1,15,180.668053302767,0.00327868852459016,0.167265004475921,0.0163261961997168,64,20.75,0.238643022373,35.4622950819672,1609.9276096888,5.14423076923077,0.010185047875908,570,0.00327868852459016,43,11.4008794362822,71
